Series Name,"Series Code","Country Name","Country Code","Time","Time Code","Value"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1980","YR1980","21385.4082668544"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1981","YR1981","20186.5284512142"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1982","YR1982","20323.7479189962"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1983","YR1983","20112.209744408"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1984","YR1984","19024.2616144188"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1985","YR1985","19752.6082678208"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1986","YR1986","28696.1155602216"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1987","YR1987","38227.0349274202"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1988","YR1988","41574.4943822489"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1989","YR1989","39495.8493921565"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1990","YR1990","49418.015517964"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1991","YR1991","50883.1699859272"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1992","YR1992","55142.7277458715"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1993","YR1993","55747.2092725543"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1994","YR1994","63984.288197567"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1995","YR1995","78618.4869115981"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1996","YR1996","79905.957603548"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1997","YR1997","72344.658573775"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1998","YR1998","77033.2123647915"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","1999","YR1999","81683.4555017209"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2000","YR2000","75210.1331775911"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2001","YR2001","74658.453942256"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2002","YR2002","79797.5468904958"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2003","YR2003","90317.7368065187"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2004","YR2004","100710.606348234"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2005","YR2005","105751.498912828"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2006","YR2006","114652.242430174"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2007","YR2007","130908.389678938"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2008","YR2008","143540.573432591"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2009","YR2009","126261.397282982"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2010","YR2010","141466.827324144"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2011","YR2011","158603.608966707"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2012","YR2012","149461.78557146"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2013","YR2013","173659.411799089"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2014","YR2014","179467.516166777"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2015","YR2015","167809.269874833"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2016","YR2016","165845.995200652"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2017","YR2017","170875.682067431"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2018","YR2018","175286.679024684"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2019","YR2019","167259.160311816"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2020","YR2020","165287.186766512"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2021","YR2021","197504.548936258"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2022","YR2022","187267.132380803"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Liechtenstein","LIE","2023","YR2023","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1960","YR1960","2261.17741836594"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1961","YR1961","2241.36003221423"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1962","YR1962","2331.55685801925"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1963","YR1963","2461.90112384487"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1964","YR1964","2779.18439746326"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1965","YR1965","2803.85304611765"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1966","YR1966","2925.22204723477"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1967","YR1967","2934.52832111007"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1968","YR1968","3202.50594852825"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1969","YR1969","3690.17182620062"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1970","YR1970","4298.03389742102"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1971","YR1971","4435.39800823681"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1972","YR1972","5486.72062789089"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1973","YR1973","7447.21301786664"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1974","YR1974","8966.72895879047"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1975","YR1975","8701.30473139249"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1976","YR1976","9490.6903118849"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1977","YR1977","10486.3357891095"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1978","YR1978","13034.3882079614"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1979","YR1979","15204.3308191994"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1980","YR1980","16531.1148988397"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1981","YR1981","13837.1299814617"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1982","YR1982","12590.9767956204"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1983","YR1983","12374.0304234408"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1984","YR1984","12126.9391987909"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1985","YR1985","12481.9658448559"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1986","YR1986","18149.8692500239"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1987","YR1987","22443.4314633012"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1988","YR1988","25219.3542781732"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1989","YR1989","26618.0695774968"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1990","YR1990","33465.478207919"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1991","YR1991","35747.3377992066"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1992","YR1992","39570.8615665986"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1993","YR1993","40066.7242518773"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1994","YR1994","43933.235442736"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1995","YR1995","51032.349635318"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1996","YR1996","50444.3591236175"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1997","YR1997","46641.6408754876"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1998","YR1998","47445.3810812051"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","1999","YR1999","50872.4492684624"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2000","YR2000","48659.5988753233"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2001","YR2001","48440.1420151355"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2002","YR2002","53005.7339209179"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2003","YR2003","65689.3214536911"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2004","YR2004","76544.9170868473"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2005","YR2005","80988.1376230858"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2006","YR2006","90788.8004876145"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2007","YR2007","107475.320297978"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2008","YR2008","120422.137934157"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2009","YR2009","109419.746953106"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2010","YR2010","110885.991378721"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2011","YR2011","119025.057203467"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2012","YR2012","112584.676270958"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2013","YR2013","120000.140729859"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2014","YR2014","123678.702143275"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2015","YR2015","105462.012584423"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2016","YR2016","106899.293549552"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2017","YR2017","110193.213797228"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2018","YR2018","116786.511654677"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2019","YR2019","112726.439672814"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2020","YR2020","116905.370396853"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2021","YR2021","133711.794435985"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2022","YR2022","125006.021815486"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Luxembourg","LUX","2023","YR2023","128259.402583282"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1960","YR1960","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1961","YR1961","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1962","YR1962","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1963","YR1963","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1964","YR1964","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1965","YR1965","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1966","YR1966","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1967","YR1967","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1968","YR1968","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1969","YR1969","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1970","YR1970","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1971","YR1971","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1972","YR1972","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1973","YR1973","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1974","YR1974","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1975","YR1975","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1976","YR1976","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1977","YR1977","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1978","YR1978","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1979","YR1979","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1980","YR1980","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1981","YR1981","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1982","YR1982","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1983","YR1983","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1984","YR1984","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1985","YR1985","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1986","YR1986","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1987","YR1987","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1988","YR1988","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1989","YR1989","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1990","YR1990","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1991","YR1991","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1992","YR1992","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1993","YR1993","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1994","YR1994","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1995","YR1995","2167.79258211454"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1996","YR1996","2327.43485695499"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1997","YR1997","2830.27807089131"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1998","YR1998","3166.66653264509"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","1999","YR1999","3113.17906019859"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2000","YR2000","3293.22997867086"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2001","YR2001","3525.79363185461"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2002","YR2002","4141.59270180102"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2003","YR2003","5499.42898911387"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2004","YR2004","6700.32719189382"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2005","YR2005","7854.76527867855"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2006","YR2006","9230.70798102521"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2007","YR2007","12285.4470537014"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2008","YR2008","14944.996652175"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2009","YR2009","11820.7761591359"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2010","YR2010","11987.508411647"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2011","YR2011","14376.9478643932"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2012","YR2012","14367.709424872"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2013","YR2013","15729.6524666512"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2014","YR2014","16551.018202078"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2015","YR2015","14263.9645773495"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2016","YR2016","15008.3132445526"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2017","YR2017","16885.4073948373"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2018","YR2018","19186.359591641"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2019","YR2019","19615.5491450175"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2020","YR2020","20381.8557827478"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2021","YR2021","23849.6156993566"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2022","YR2022","25078.7453655669"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Lithuania","LTU","2023","YR2023","27102.7815282971"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1960","YR1960","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1961","YR1961","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1962","YR1962","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1963","YR1963","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1964","YR1964","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1965","YR1965","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1966","YR1966","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1967","YR1967","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1968","YR1968","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1969","YR1969","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1970","YR1970","828.421680335959"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1971","YR1971","874.066335595898"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1972","YR1972","975.758800875955"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1973","YR1973","1143.62020309528"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1974","YR1974","1245.36122490143"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1975","YR1975","1560.11215357522"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1976","YR1976","1726.55944845303"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1977","YR1977","2037.89733697812"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1978","YR1978","2558.74025532938"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1979","YR1979","3195.55258574769"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1980","YR1980","3948.40312614976"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1981","YR1981","3898.24303743905"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1982","YR1982","3788.05063240646"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1983","YR1983","3527.04000013994"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1984","YR1984","3332.88535682256"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1985","YR1985","3322.4212829917"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1986","YR1986","4194.65393924832"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1987","YR1987","5083.6691392063"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1988","YR1988","5814.36477130523"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1989","YR1989","6040.60986225945"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1990","YR1990","7191.92360259617"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1991","YR1991","7558.27738257485"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1992","YR1992","8220.2455176794"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1993","YR1993","7296.31014355389"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1994","YR1994","8000.51800452232"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1995","YR1995","9857.4794820561"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1996","YR1996","10062.7323275993"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1997","YR1997","9909.89593415228"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1998","YR1998","10409.3087330978"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","1999","YR1999","10633.603104905"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2000","YR2000","10432.328062168"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2001","YR2001","10402.2333313615"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2002","YR2002","11289.8897447166"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2003","YR2003","13669.4972171661"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2004","YR2004","15197.056610121"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2005","YR2005","15888.1724565995"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2006","YR2006","16723.8842735356"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2007","YR2007","19485.8711529324"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2008","YR2008","22205.3567709304"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2009","YR2009","21083.2770528363"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2010","YR2010","21798.9142935915"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2011","YR2011","23155.103527089"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2012","YR2012","22526.5370208632"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2013","YR2013","24769.5962287121"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2014","YR2014","26753.2733830814"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2015","YR2015","24921.7141769982"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2016","YR2016","25623.9416320597"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2017","YR2017","28813.1853396512"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2018","YR2018","31785.8848300917"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2019","YR2019","31751.1811756369"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2020","YR2020","29592.5714840718"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2021","YR2021","34951.7081679971"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2022","YR2022","34563.3966270232"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Malta","MLT","2023","YR2023","37882.2651856816"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1960","YR1960","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1961","YR1961","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1962","YR1962","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1963","YR1963","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1964","YR1964","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1965","YR1965","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1966","YR1966","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1967","YR1967","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1968","YR1968","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1969","YR1969","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1970","YR1970","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1971","YR1971","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1972","YR1972","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1973","YR1973","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1974","YR1974","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1975","YR1975","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1976","YR1976","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1977","YR1977","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1978","YR1978","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1979","YR1979","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1980","YR1980","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1981","YR1981","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1982","YR1982","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1983","YR1983","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1984","YR1984","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1985","YR1985","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1986","YR1986","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1987","YR1987","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1988","YR1988","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1989","YR1989","NA"
