Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,MDA,Republic of Moldova,1991,Male,Age_all,[All],219.00000000,0.94801091,10.98572031,10.52863862,
EU,Europe,MDA,Republic of Moldova,1988,All,Age_all,[All],165.00000000,0.40330465,3.73411994,3.82077641,
EU,Europe,MDA,Republic of Moldova,1991,Female,Age_all,[All],41.00000000,0.18021186,1.75020941,1.79790338,
EU,Europe,MDA,Republic of Moldova,1986,Male,Age_all,[All],176.00000000,0.87219386,9.36444499,8.70727191,
EU,Europe,MDA,Republic of Moldova,1989,Male,Age_all,[All],177.00000000,0.87754090,8.99552293,8.55085682,
EU,Europe,MDA,Republic of Moldova,1989,Female,Age_all,[All],50.00000000,0.25071454,2.12601860,2.19548512,
EU,Europe,MDA,Republic of Moldova,1990,All,Age_all,[All],214.00000000,0.50439579,4.88133259,4.90630561,
EU,Europe,MDA,Republic of Moldova,1990,Male,Age_all,[All],180.00000000,0.84116080,9.11796689,8.65870419,
EU,Europe,MDA,Republic of Moldova,1992,All,Age_all,[All],272.00000000,0.60938725,6.29983663,6.25111319,
EU,Europe,MDA,Republic of Moldova,1987,Male,Age_all,[All],151.00000000,0.76039883,8.00403979,7.40593603,
EU,Europe,MDA,Republic of Moldova,1993,Female,Age_all,[All],47.00000000,0.20235071,1.99676434,2.06901531,
EU,Europe,MDA,Republic of Moldova,1994,All,Age_all,[All],466.00000000,0.89405625,10.60742567,10.71736178,
EU,Europe,MDA,Republic of Moldova,1993,All,Age_all,[All],293.00000000,0.62757025,6.61520239,6.73859562,
EU,Europe,MDA,Republic of Moldova,1985,Female,Age_all,[All],48.00000000,0.20834238,2.17833619,2.16863681,
EU,Europe,MDA,Republic of Moldova,1988,Male,Age_all,[All],139.00000000,0.68130575,6.95142400,6.76616993,
EU,Europe,MDA,Republic of Moldova,1988,Female,Age_all,[All],26.00000000,0.12676743,1.06204219,1.14833077,
EU,Europe,MDA,Republic of Moldova,1989,All,Age_all,[All],227.00000000,0.56590133,5.17462658,5.22154894,
EU,Europe,MDA,Republic of Moldova,1986,Female,Age_all,[All],48.00000000,0.23694343,2.08788942,2.14990287,
EU,Europe,MDA,Republic of Moldova,1993,Male,Age_all,[All],246.00000000,1.04854866,12.02254854,11.84700033,
EU,Europe,MDA,Republic of Moldova,1987,All,Age_all,[All],198.00000000,0.49272116,4.71466422,4.61699034,
EU,Europe,MDA,Republic of Moldova,1992,Male,Age_all,[All],230.00000000,1.00000000,11.55062739,11.07630369,
EU,Europe,MDA,Republic of Moldova,1994,Male,Age_all,[All],393.00000000,1.48711545,19.41326425,18.92631451,
EU,Europe,MDA,Republic of Moldova,1986,All,Age_all,[All],224.00000000,0.55394812,5.36264130,5.26568433,
EU,Europe,MDA,Republic of Moldova,1994,Female,Age_all,[All],73.00000000,0.28410197,3.05982107,3.21357838,
EU,Europe,MDA,Republic of Moldova,1995,Male,Age_all,[All],377.00000000,1.39536605,18.39277712,18.18837951,
EU,Europe,MDA,Republic of Moldova,1995,All,Age_all,[All],440.00000000,0.83219852,9.96564347,10.14110191,
EU,Europe,MDA,Republic of Moldova,1996,All,Age_all,[All],547.00000000,1.09271060,12.30005925,12.64829665,
EU,Europe,MDA,Republic of Moldova,1998,All,Age_all,[All],443.00000000,1.10966384,11.82651372,12.12790865,
EU,Europe,MDA,Republic of Moldova,1998,Male,Age_all,[All],380.00000000,1.85004869,21.86620623,21.73066443,
EU,Europe,MDA,Republic of Moldova,1998,Female,Age_all,[All],63.00000000,0.32504386,3.11999744,3.30873490,
EU,Europe,MDA,Republic of Moldova,1995,Female,Age_all,[All],63.00000000,0.24367603,2.66009173,2.78019635,
EU,Europe,MDA,Republic of Moldova,1996,Male,Age_all,[All],473.00000000,1.84671846,22.83383124,22.88789047,
EU,Europe,MDA,Republic of Moldova,2000,Male,Age_all,[All],528.00000000,2.49503828,29.83628287,30.30068263,
EU,Europe,MDA,Republic of Moldova,1996,Female,Age_all,[All],74.00000000,0.30270801,3.16627196,3.27709426,
EU,Europe,MDA,Republic of Moldova,1997,All,Age_all,[All],413.00000000,0.97772307,11.10087025,11.30203864,
EU,Europe,MDA,Republic of Moldova,2000,Female,Age_all,[All],88.00000000,0.43864022,4.27608362,4.63876415,
EU,Europe,MDA,Republic of Moldova,1997,Male,Age_all,[All],348.00000000,1.60649986,20.11009011,19.89283024,
EU,Europe,MDA,Republic of Moldova,1997,Female,Age_all,[All],65.00000000,0.31585597,3.37580984,3.41237084,
EU,Europe,MDA,Republic of Moldova,2001,Female,Age_all,[All],98.00000000,0.50473836,4.83063970,5.17866117,
EU,Europe,MDA,Republic of Moldova,2003,All,Age_all,[All],563.00000000,1.30690127,14.67852028,15.58316177,
EU,Europe,MDA,Republic of Moldova,1999,All,Age_all,[All],545.00000000,1.31916542,14.71938093,14.94378532,
EU,Europe,MDA,Republic of Moldova,2002,All,Age_all,[All],570.00000000,1.36190954,14.88803864,15.73254888,
EU,Europe,MDA,Republic of Moldova,2001,All,Age_all,[All],545.00000000,1.35991616,14.32793644,15.00772967,
EU,Europe,MDA,Republic of Moldova,2003,Female,Age_all,[All],92.00000000,0.43595697,4.71295244,4.88838281,
EU,Europe,MDA,Republic of Moldova,2002,Male,Age_all,[All],480.00000000,2.23069058,26.62084866,27.65885112,
EU,Europe,MDA,Republic of Moldova,1999,Female,Age_all,[All],97.00000000,0.48636181,4.88767885,5.10210791,
EU,Europe,MDA,Republic of Moldova,2000,All,Age_all,[All],616.00000000,1.49427518,16.24433260,16.92497401,
EU,Europe,MDA,Republic of Moldova,2003,Male,Age_all,[All],471.00000000,2.14324718,26.15592965,27.21189050,
EU,Europe,MDA,Republic of Moldova,2001,Male,Age_all,[All],447.00000000,2.16360116,25.29627002,25.70323061,
EU,Europe,MDA,Republic of Moldova,2004,All,Age_all,[All],633.00000000,1.51915139,16.27849254,17.56408602,
EU,Europe,MDA,Republic of Moldova,2002,Female,Age_all,[All],90.00000000,0.44258667,4.53650198,4.76787848,
EU,Europe,MDA,Republic of Moldova,2004,Male,Age_all,[All],530.00000000,2.43387215,29.22312459,30.69559698,
EU,Europe,MDA,Republic of Moldova,2005,All,Age_all,[All],662.00000000,1.48134888,16.63527431,18.41350672,
EU,Europe,MDA,Republic of Moldova,2006,Male,Age_all,[All],526.00000000,2.32537577,27.86512493,30.57892415,
EU,Europe,MDA,Republic of Moldova,2006,Female,Age_all,[All],103.00000000,0.50202271,5.06995688,5.52258092,
EU,Europe,MDA,Republic of Moldova,1999,Male,Age_all,[All],448.00000000,2.09639682,26.04325657,25.66120564,
EU,Europe,MDA,Republic of Moldova,2005,Male,Age_all,[All],566.00000000,2.42325641,30.42055957,32.86675319,
EU,Europe,MDA,Republic of Moldova,2009,All,Age_all,[All],584.00000000,1.38588956,14.37260796,16.37871171,
EU,Europe,MDA,Republic of Moldova,2011,All,Age_all,[All],459.00000000,1.16945655,11.17651702,12.89331094,
EU,Europe,MDA,Republic of Moldova,2008,All,Age_all,[All],568.00000000,1.35405740,14.10123639,15.90988284,
EU,Europe,MDA,Republic of Moldova,2008,Male,Age_all,[All],466.00000000,2.13106508,24.47811528,27.15309158,
EU,Europe,MDA,Republic of Moldova,2013,All,Age_all,[All],320.00000000,0.84077772,7.58098074,8.99238626,
EU,Europe,MDA,Republic of Moldova,2010,Male,Age_all,[All],468.00000000,2.01628538,24.24356430,27.32395172,
EU,Europe,MDA,Republic of Moldova,2005,Female,Age_all,[All],96.00000000,0.45002813,4.67158519,5.12524278,
EU,Europe,MDA,Republic of Moldova,2006,All,Age_all,[All],629.00000000,1.45814498,15.77222373,17.54430495,
EU,Europe,MDA,Republic of Moldova,2012,Male,Age_all,[All],377.00000000,1.80841368,19.06469205,22.02056499,
EU,Europe,MDA,Republic of Moldova,2012,Female,Age_all,[All],60.00000000,0.32063272,2.83718076,3.24766182,
EU,Europe,MDA,Republic of Moldova,2010,Female,Age_all,[All],67.00000000,0.32810970,3.00565789,3.62306693,
EU,Europe,MDA,Republic of Moldova,2007,All,Age_all,[All],635.00000000,1.47502904,15.81177657,17.75275308,
EU,Europe,MDA,Republic of Moldova,2009,Male,Age_all,[All],475.00000000,2.13061810,24.96422495,27.70957334,
EU,Europe,MDA,Republic of Moldova,2007,Female,Age_all,[All],120.00000000,0.57856420,5.69679734,6.45972576,
EU,Europe,MDA,Republic of Moldova,2011,Female,Age_all,[All],59.00000000,0.31742616,2.78236775,3.19251976,
EU,Europe,MDA,Republic of Moldova,2013,Male,Age_all,[All],279.00000000,1.40370296,13.96078130,16.29743342,
EU,Europe,MDA,Republic of Moldova,2011,Male,Age_all,[All],400.00000000,1.93592101,20.65104076,23.36563925,
EU,Europe,MDA,Republic of Moldova,2009,Female,Age_all,[All],109.00000000,0.54925674,4.96069436,5.88745243,
EU,Europe,MDA,Republic of Moldova,2014,All,Age_all,[All],318.00000000,0.80518560,7.45462316,8.94163391,
EU,Europe,MDA,Republic of Moldova,2014,Female,Age_all,[All],55.00000000,0.29119017,2.42246099,2.98018664,
AS,Asia,MNG,Mongolia,1994,Female,Age_all,[All],121.00000000,1.83555825,14.02392679,10.50380047,
EU,Europe,MDA,Republic of Moldova,2008,Female,Age_all,[All],102.00000000,0.50794283,4.81215363,5.50187630,
EU,Europe,MDA,Republic of Moldova,2013,Female,Age_all,[All],41.00000000,0.22547294,1.88269323,2.22024867,
EU,Europe,MNE,Montenegro,2001,Female,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
EU,Europe,MNE,Montenegro,2002,All,Age_all,[All],3.00000000,0.05441683,0.42003491,0.48441789,
AS,Asia,MNG,Mongolia,1994,All,Age_all,[All],271.00000000,1.80835446,17.01491048,11.88346834,
AS,Asia,MNG,Mongolia,1994,Male,Age_all,[All],150.00000000,1.78699071,20.53659367,13.29185094,
EU,Europe,MNE,Montenegro,2001,Male,Age_all,[All],1.00000000,0.03590664,0.27823249,0.32747266,
EU,Europe,MNE,Montenegro,2002,Male,Age_all,[All],3.00000000,0.10362694,0.96357249,0.98241799,
EU,Europe,MDA,Republic of Moldova,2010,All,Age_all,[All],535.00000000,1.22619239,13.05928138,15.01946214,
EU,Europe,MDA,Republic of Moldova,2012,All,Age_all,[All],437.00000000,1.10465116,10.51156199,12.27693967,
EU,Europe,MDA,Republic of Moldova,2014,Male,Age_all,[All],263.00000000,1.27632728,13.08802152,15.37225104,
EU,Europe,MNE,Montenegro,2002,Female,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
EU,Europe,MNE,Montenegro,2000,Male,Age_all,[All],5.00000000,0.17850768,1.49248605,1.63736332,
EU,Europe,MNE,Montenegro,2003,All,Age_all,[All],5.00000000,0.08765778,0.65605254,0.80608887,
EU,Europe,MNE,Montenegro,2000,Female,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
EU,Europe,MNE,Montenegro,2005,All,Age_all,[All],3.00000000,0.05137866,0.34244131,0.48132615,
EU,Europe,MNE,Montenegro,2003,Female,Age_all,[All],2.00000000,0.07119972,0.63297467,0.63586131,
EU,Europe,MDA,Republic of Moldova,2007,Male,Age_all,[All],515.00000000,2.30848536,27.04530168,29.95499190,
EU,Europe,MNE,Montenegro,2005,Male,Age_all,[All],3.00000000,0.09733939,0.76096168,0.97771144,
EU,Europe,MNE,Montenegro,2005,Female,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
EU,Europe,MNE,Montenegro,2009,All,Age_all,[All],1.00000000,0.01704739,0.09513298,0.15834410,
EU,Europe,MNE,Montenegro,2007,All,Age_all,[All],7.00000000,0.11707643,1.01128449,1.11787336,
EU,Europe,MNE,Montenegro,2008,All,Age_all,[All],3.00000000,0.05255781,0.32316231,0.47709544,
EU,Europe,MNE,Montenegro,2004,All,Age_all,[All],5.00000000,0.08768853,0.64326079,0.80370605,
EU,Europe,MNE,Montenegro,2006,All,Age_all,[All],5.00000000,0.08378016,0.55064378,0.80097270,
EU,Europe,MNE,Montenegro,2003,Male,Age_all,[All],3.00000000,0.10362694,0.72790974,0.98120983,
EU,Europe,MNE,Montenegro,2007,Male,Age_all,[All],5.00000000,0.16404199,1.35463163,1.62152345,
EU,Europe,MNE,Montenegro,2006,Male,Age_all,[All],3.00000000,0.09702458,0.71057341,0.97633685,
EU,Europe,MNE,Montenegro,2007,Female,Age_all,[All],2.00000000,0.06823610,0.71738927,0.62925336,
EU,Europe,MNE,Montenegro,2008,Male,Age_all,[All],3.00000000,0.10056990,0.70793324,0.96840733,
AF,Africa,MYT,Mayotte,2013,Female,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
EU,Europe,MNE,Montenegro,2004,Male,Age_all,[All],3.00000000,0.09973404,1.06547412,0.97902280,
EU,Europe,MNE,Montenegro,2000,All,Age_all,[All],5.00000000,0.09238729,0.65966146,0.80736315,
EU,Europe,MNE,Montenegro,2008,Female,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
EU,Europe,MNE,Montenegro,2004,Female,Age_all,[All],2.00000000,0.07423905,0.48275319,0.63353290,
EU,Europe,MNE,Montenegro,2009,Male,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
EU,Europe,MNE,Montenegro,2001,All,Age_all,[All],1.00000000,0.01841282,0.13583713,0.16147263,
EU,Europe,MNE,Montenegro,2006,Female,Age_all,[All],2.00000000,0.06954103,0.43439029,0.63097454,
EU,Europe,NLD,Netherlands,1950,All,Age_all,[All],1922.00000000,2.54300079,19.55327498,19.00430118,
EU,Europe,NLD,Netherlands,1950,Male,Age_all,[All],1040.00000000,2.67235398,21.56967590,20.63082722,
EU,Europe,NLD,Netherlands,1950,Female,Age_all,[All],882.00000000,2.40569511,17.65641582,17.38787580,
EU,Europe,NLD,Netherlands,1951,All,Age_all,[All],1657.00000000,2.14653989,16.50654741,16.14333174,
EU,Europe,MNE,Montenegro,2009,Female,Age_all,[All],1.00000000,0.03503854,0.15821678,0.31222875,
EU,Europe,NLD,Netherlands,1957,Male,Age_all,[All],315.00000000,0.71698457,6.00326525,5.73321442,
EU,Europe,NLD,Netherlands,1957,Female,Age_all,[All],200.00000000,0.51622229,3.48350195,3.61526364,
EU,Europe,NLD,Netherlands,1958,All,Age_all,[All],482.00000000,0.57261657,4.25764922,4.30861096,
EU,Europe,NLD,Netherlands,1958,Male,Age_all,[All],272.00000000,0.60441758,4.95651027,4.87997416,
EU,Europe,NLD,Netherlands,1951,Male,Age_all,[All],920.00000000,2.29598203,18.78166602,17.98701807,
EU,Europe,NLD,Netherlands,1951,Female,Age_all,[All],737.00000000,1.98523866,14.36669429,14.31206913,
EU,Europe,NLD,Netherlands,1952,All,Age_all,[All],1278.00000000,1.68188877,12.58402589,12.30976690,
EU,Europe,NLD,Netherlands,1952,Male,Age_all,[All],700.00000000,1.78321233,14.10210595,13.53467778,
EU,Europe,NLD,Netherlands,1952,Female,Age_all,[All],578.00000000,1.57360268,11.14820803,11.09383697,
EU,Europe,NLD,Netherlands,1953,All,Age_all,[All],966.00000000,1.19924023,9.31877409,9.20596196,
EU,Europe,NLD,Netherlands,1953,Female,Age_all,[All],430.00000000,1.11315333,8.11720956,8.16543552,
EU,Europe,NLD,Netherlands,1954,Female,Age_all,[All],334.00000000,0.89021562,6.16287827,6.27006326,
EU,Europe,NLD,Netherlands,1955,All,Age_all,[All],717.00000000,0.88122511,6.74693298,6.66920909,
EU,Europe,NLD,Netherlands,1955,Male,Age_all,[All],405.00000000,0.93619972,7.89253439,7.56189552,
EU,Europe,NLD,Netherlands,1956,Male,Age_all,[All],374.00000000,0.83725095,7.11545402,6.89375507,
EU,Europe,NLD,Netherlands,1956,Female,Age_all,[All],222.00000000,0.55707510,3.97289377,4.06280883,
EU,Europe,NLD,Netherlands,1957,All,Age_all,[All],515.00000000,0.62290601,4.68251556,4.67060872,
EU,Europe,NLD,Netherlands,1954,All,Age_all,[All],798.00000000,1.00636862,7.61087539,7.51745123,
EU,Europe,NLD,Netherlands,1955,Female,Age_all,[All],312.00000000,0.81881167,5.69383618,5.78302534,
EU,Europe,NLD,Netherlands,1958,Female,Age_all,[All],210.00000000,0.53608353,3.61425815,3.74124815,
EU,Europe,NLD,Netherlands,1953,Male,Age_all,[All],536.00000000,1.27856495,10.59273652,10.25425188,
EU,Europe,NLD,Netherlands,1954,Male,Age_all,[All],464.00000000,1.11068556,9.18612382,8.77392028,
EU,Europe,NLD,Netherlands,1956,All,Age_all,[All],596.00000000,0.70515020,5.47775087,5.47321248,
EU,Europe,NLD,Netherlands,1959,All,Age_all,[All],414.00000000,0.48278757,3.55320608,3.64834855,
EU,Europe,NLD,Netherlands,1960,Male,Age_all,[All],198.00000000,0.41859580,3.50889208,3.46141743,
EU,Europe,NLD,Netherlands,1964,Female,Age_all,[All],83.00000000,0.20025575,1.24073292,1.36486220,
EU,Europe,NLD,Netherlands,1964,Male,Age_all,[All],147.00000000,0.28274668,2.37817481,2.43135958,
EU,Europe,NLD,Netherlands,1962,Female,Age_all,[All],98.00000000,0.23381767,1.54814840,1.65412011,
EU,Europe,NLD,Netherlands,1965,All,Age_all,[All],222.00000000,0.22647053,1.67558658,1.80565610,
EU,Europe,NLD,Netherlands,1963,Female,Age_all,[All],99.00000000,0.23195876,1.47081569,1.64906553,
EU,Europe,NLD,Netherlands,1962,Male,Age_all,[All],198.00000000,0.38338658,3.37269891,3.36671711,
EU,Europe,NLD,Netherlands,1964,All,Age_all,[All],230.00000000,0.24615516,1.76314196,1.89656310,
EU,Europe,MDA,Republic of Moldova,2004,Female,Age_all,[All],103.00000000,0.51779610,4.98808578,5.48656511,
EU,Europe,NLD,Netherlands,1965,Male,Age_all,[All],150.00000000,0.27531018,2.41516883,2.44522692,
EU,Europe,NLD,Netherlands,1959,Male,Age_all,[All],264.00000000,0.56842649,4.71250373,4.67066504,
EU,Europe,NLD,Netherlands,1959,Female,Age_all,[All],150.00000000,0.38160171,2.49962020,2.63375064,
EU,Europe,NLD,Netherlands,1960,All,Age_all,[All],325.00000000,0.37148801,2.74379276,2.82938380,
EU,Europe,NLD,Netherlands,1961,Male,Age_all,[All],196.00000000,0.40811227,3.41114746,3.38146749,
EU,Europe,NLD,Netherlands,1965,Female,Age_all,[All],72.00000000,0.16535759,1.02747683,1.16877425,
EU,Europe,NLD,Netherlands,1960,Female,Age_all,[All],127.00000000,0.31603832,2.05267110,2.20241398,
EU,Europe,NLD,Netherlands,1961,All,Age_all,[All],316.00000000,0.35940539,2.62970842,2.71507986,
EU,Europe,NLD,Netherlands,1961,Female,Age_all,[All],120.00000000,0.30077449,1.92615427,2.05395043,
EU,Europe,NLD,Netherlands,1962,All,Age_all,[All],296.00000000,0.31638128,2.41164992,2.50726344,
EU,Europe,NLD,Netherlands,1963,Male,Age_all,[All],152.00000000,0.28650055,2.56153853,2.54922349,
EU,Europe,NLD,Netherlands,1966,Male,Age_all,[All],126.00000000,0.22646393,1.97683777,2.02565834,
EU,Europe,NLD,Netherlands,1967,All,Age_all,[All],176.00000000,0.17636684,1.26279740,1.39702497,
EU,Europe,NLD,Netherlands,1966,All,Age_all,[All],187.00000000,0.18604003,1.36238265,1.50124836,
EU,Europe,NLD,Netherlands,1963,All,Age_all,[All],251.00000000,0.26218480,1.97521477,2.09760989,
EU,Europe,NLD,Netherlands,1967,Female,Age_all,[All],65.00000000,0.14770377,0.89240837,1.03032320,
EU,Europe,NLD,Netherlands,1969,Female,Age_all,[All],59.00000000,0.12277088,0.75823110,0.91416176,
EU,Europe,NLD,Netherlands,1968,All,Age_all,[All],197.00000000,0.18763871,1.41312421,1.54756200,
EU,Europe,NLD,Netherlands,1966,Female,Age_all,[All],61.00000000,0.13592406,0.84175947,0.97817546,
EU,Europe,NLD,Netherlands,1968,Male,Age_all,[All],132.00000000,0.22515223,2.06647866,2.07874016,
EU,Europe,NLD,Netherlands,1970,All,Age_all,[All],156.00000000,0.14231110,1.04241420,1.19645665,
EU,Europe,NLD,Netherlands,1970,Male,Age_all,[All],81.00000000,0.13267379,1.16861451,1.24473676,
EU,Europe,NLD,Netherlands,1970,Female,Age_all,[All],75.00000000,0.15442584,0.94399502,1.14835173,
EU,Europe,NLD,Netherlands,1971,Male,Age_all,[All],127.00000000,0.20769281,1.87787133,1.92804008,
EU,Europe,NLD,Netherlands,1971,Female,Age_all,[All],82.00000000,0.16702312,0.96880939,1.24101400,
EU,Europe,NLD,Netherlands,1969,All,Age_all,[All],167.00000000,0.15518283,1.16536207,1.29678522,
EU,Europe,NLD,Netherlands,1967,Male,Age_all,[All],111.00000000,0.19897822,1.69935155,1.76484617,
EU,Europe,NLD,Netherlands,1973,Female,Age_all,[All],62.00000000,0.12595482,0.73439633,0.91981307,
EU,Europe,NLD,Netherlands,1968,Female,Age_all,[All],65.00000000,0.14020103,0.86695800,1.01885669,
EU,Europe,NLD,Netherlands,1969,Male,Age_all,[All],108.00000000,0.18133584,1.63329836,1.68119552,
EU,Europe,NLD,Netherlands,1974,Male,Age_all,[All],113.00000000,0.18645326,1.58730025,1.67484326,
EU,Europe,NLD,Netherlands,1974,Female,Age_all,[All],69.00000000,0.14184397,0.74146273,1.01497455,
EU,Europe,NLD,Netherlands,1973,Male,Age_all,[All],128.00000000,0.20827232,1.81450483,1.91078999,
EU,Europe,NLD,Netherlands,1975,All,Age_all,[All],199.00000000,0.17496505,1.17321136,1.45614728,
EU,Europe,NLD,Netherlands,1976,Female,Age_all,[All],57.00000000,0.11289141,0.62326927,0.82372323,
EU,Europe,NLD,Netherlands,1976,All,Age_all,[All],140.00000000,0.12231988,0.84522138,1.01640772,
EU,Europe,NLD,Netherlands,1977,All,Age_all,[All],101.00000000,0.09174062,0.59578902,0.72891558,
EU,Europe,NLD,Netherlands,1977,Male,Age_all,[All],60.00000000,0.09794319,0.81788142,0.87090313,
EU,Europe,NLD,Netherlands,1971,All,Age_all,[All],209.00000000,0.18958120,1.38423038,1.58399333,
EU,Europe,NLD,Netherlands,1974,All,Age_all,[All],182.00000000,0.16659039,1.13426627,1.34365933,
EU,Europe,NLD,Netherlands,1972,All,Age_all,[All],206.00000000,0.18137635,1.31206176,1.54554867,
EU,Europe,NLD,Netherlands,1972,Male,Age_all,[All],123.00000000,0.19464181,1.75041297,1.84965187,
EU,Europe,NLD,Netherlands,1977,Female,Age_all,[All],41.00000000,0.08395962,0.42119747,0.58850548,
EU,Europe,NLD,Netherlands,1975,Male,Age_all,[All],111.00000000,0.17473161,1.50696206,1.63134535,
EU,Europe,NLD,Netherlands,1972,Female,Age_all,[All],83.00000000,0.16473811,0.97490888,1.24275682,
EU,Europe,NLD,Netherlands,1973,All,Age_all,[All],190.00000000,0.17166296,1.21584697,1.41376411,
EU,Europe,NLD,Netherlands,1978,All,Age_all,[All],173.00000000,0.15120395,0.99007289,1.24088167,
EU,Europe,NLD,Netherlands,1978,Male,Age_all,[All],110.00000000,0.17289345,1.45967688,1.58814952,
EU,Europe,NLD,Netherlands,1978,Female,Age_all,[All],63.00000000,0.12403528,0.62885983,0.89802435,
EU,Europe,NLD,Netherlands,1980,All,Age_all,[All],162.00000000,0.14175833,0.89671930,1.14489251,
EU,Europe,NLD,Netherlands,1975,Female,Age_all,[All],88.00000000,0.17526040,0.92415123,1.28242495,
EU,Europe,NLD,Netherlands,1976,Male,Age_all,[All],83.00000000,0.12976252,1.13500571,1.21093636,
EU,Europe,NLD,Netherlands,1979,All,Age_all,[All],177.00000000,0.15724248,0.99389394,1.26083643,
EU,Europe,NLD,Netherlands,1979,Female,Age_all,[All],65.00000000,0.12906044,0.64152088,0.91958576,
EU,Europe,NLD,Netherlands,1981,All,Age_all,[All],178.00000000,0.15409254,0.92056729,1.24936830,
EU,Europe,NLD,Netherlands,1981,Male,Age_all,[All],105.00000000,0.16543249,1.33876468,1.48619958,
EU,Europe,NLD,Netherlands,1981,Female,Age_all,[All],73.00000000,0.14026323,0.63286712,1.01640166,
EU,Europe,NLD,Netherlands,1982,All,Age_all,[All],178.00000000,0.15179424,0.91729119,1.24365074,
EU,Europe,NLD,Netherlands,1982,Male,Age_all,[All],105.00000000,0.16368908,1.31242354,1.48052058,
EU,Europe,NLD,Netherlands,1980,Male,Age_all,[All],108.00000000,0.17061342,1.38860657,1.53815478,
EU,Europe,NLD,Netherlands,1980,Female,Age_all,[All],54.00000000,0.10592805,0.54023808,0.75753325,
EU,Europe,NLD,Netherlands,1979,Male,Age_all,[All],112.00000000,0.18006141,1.46973164,1.60690971,
EU,Europe,NLD,Netherlands,1982,Female,Age_all,[All],73.00000000,0.13742987,0.61753088,1.01099632,
EU,Europe,NLD,Netherlands,1983,All,Age_all,[All],161.00000000,0.13671759,0.80536234,1.12061585,
EU,Europe,NLD,Netherlands,1983,Male,Age_all,[All],106.00000000,0.16493177,1.31475637,1.49014536,
EU,Europe,NLD,Netherlands,1983,Female,Age_all,[All],55.00000000,0.10281911,0.48502109,0.75823373,
EU,Europe,NLD,Netherlands,1985,All,Age_all,[All],138.00000000,0.11246577,0.68591924,0.95226923,
EU,Europe,NLD,Netherlands,1985,Male,Age_all,[All],81.00000000,0.12301244,0.96848346,1.13016422,
EU,Europe,NLD,Netherlands,1985,Female,Age_all,[All],57.00000000,0.10025151,0.49018249,0.77819949,
EU,Europe,NLD,Netherlands,1986,All,Age_all,[All],166.00000000,0.13247464,0.79368565,1.13915538,
EU,Europe,NLD,Netherlands,1988,Male,Age_all,[All],93.00000000,0.14219966,1.07405480,1.27482831,
EU,Europe,NLD,Netherlands,1988,Female,Age_all,[All],58.00000000,0.09870324,0.41373505,0.77695914,
EU,Europe,NLD,Netherlands,1989,All,Age_all,[All],162.00000000,0.12567395,0.70055083,1.09099725,
EU,Europe,NLD,Netherlands,1989,Male,Age_all,[All],94.00000000,0.14011239,1.06407154,1.28110775,
EU,Europe,NLD,Netherlands,1984,Male,Age_all,[All],104.00000000,0.16049878,1.26324858,1.45721532,
EU,Europe,NLD,Netherlands,1984,Female,Age_all,[All],62.00000000,0.11269859,0.50493329,0.85079522,
EU,Europe,NLD,Netherlands,1989,Female,Age_all,[All],68.00000000,0.11000388,0.47978364,0.90529062,
EU,Europe,NLD,Netherlands,1987,Male,Age_all,[All],87.00000000,0.13393682,1.00960998,1.20016554,
EU,Europe,NLD,Netherlands,1987,Female,Age_all,[All],70.00000000,0.12228569,0.53003679,0.94389234,
EU,Europe,NLD,Netherlands,1988,All,Age_all,[All],151.00000000,0.12161433,0.69125871,1.02302830,
EU,Europe,NLD,Netherlands,1990,Female,Age_all,[All],61.00000000,0.09807705,0.43475147,0.80661157,
EU,Europe,NLD,Netherlands,1991,Male,Age_all,[All],65.00000000,0.09748197,0.71760199,0.87250664,
EU,Europe,NLD,Netherlands,1991,Female,Age_all,[All],55.00000000,0.08691667,0.41345936,0.72180372,
EU,Europe,NLD,Netherlands,1992,All,Age_all,[All],142.00000000,0.10932580,0.57301365,0.93518878,
EU,Europe,NLD,Netherlands,1990,All,Age_all,[All],136.00000000,0.10557039,0.57760359,0.90960773,
EU,Europe,NLD,Netherlands,1990,Male,Age_all,[All],75.00000000,0.11256529,0.84016197,1.01502233,
EU,Europe,NLD,Netherlands,1993,Male,Age_all,[All],111.00000000,0.15883464,1.19649869,1.46813745,
EU,Europe,NLD,Netherlands,1993,Female,Age_all,[All],61.00000000,0.08982345,0.39995851,0.78915367,
EU,Europe,NLD,Netherlands,1994,All,Age_all,[All],140.00000000,0.10489170,0.55241655,0.91010739,
EU,Europe,NLD,Netherlands,1992,Male,Age_all,[All],91.00000000,0.13732947,0.98482545,1.21207278,
EU,Europe,NLD,Netherlands,1992,Female,Age_all,[All],51.00000000,0.08015969,0.33115396,0.66438258,
